"PSH10643";"Explosions";"http://id.loc.gov/authorities/sh85046465#concept";"skos:exactMatch"
"PSH10655";"Metallography";"http://id.loc.gov/authorities/sh00006467#concept";"skos:exactMatch"
"PSH10682";"Asbestos";"http://id.loc.gov/authorities/sh85008511#concept";"skos:exactMatch"
"PSH10687";"Graphite";"http://id.loc.gov/authorities/sh85056487#concept";"skos:exactMatch"
"PSH1070";"Containerization";"http://id.loc.gov/authorities/sh85031519#concept";"skos:exactMatch"
"PSH10707";"Axes";"http://id.loc.gov/authorities/sh85010581#concept";"skos:exactMatch"
"PSH10708";"Brakes";"http://id.loc.gov/authorities/sh85016379#concept";"skos:exactMatch"
"PSH10713";"Pipelines";"http://id.loc.gov/authorities/sh85102372#concept";"skos:exactMatch"
"PSH10716";"Nozzles";"http://id.loc.gov/authorities/sh85092916#concept";"skos:exactMatch"
"PSH10717";"Valves";"http://id.loc.gov/authorities/sh85141944#concept";"skos:exactMatch"
"PSH10736";"Pulleys";"http://id.loc.gov/authorities/sh85108987#concept";"skos:exactMatch"
"PSH10738";"Chains";"http://id.loc.gov/authorities/sh85022343#concept";"skos:exactMatch"
"PSH10752";"Machining";"http://id.loc.gov/authorities/sh85079399#concept";"skos:exactMatch"
"PSH10757";"Boring";"http://id.loc.gov/authorities/sh85015851#concept";"skos:exactMatch"
"PSH10758";"Milling";"http://id.loc.gov/authorities/sh00006472#concept";"skos:exactMatch"
"PSH10761";"Broaching";"http://id.loc.gov/authorities/sh85016990#concept";"skos:exactMatch"
"PSH10769";"Machine-tools";"http://id.loc.gov/authorities/sh85079344#concept";"skos:exactMatch"
"PSH10770";"Lathes";"http://id.loc.gov/authorities/sh85074860#concept";"skos:exactMatch"
"PSH10791";"Saws";"http://id.loc.gov/authorities/sh85117794#concept";"skos:exactMatch"
"PSH10811";"Micromechanics";"http://id.loc.gov/authorities/sh85084861#concept";"skos:exactMatch"
"PSH10815";"Hydraulics";"http://id.loc.gov/authorities/sh85063354#concept";"skos:exactMatch"
"PSH10826";"Welding";"http://id.loc.gov/authorities/sh85146012#concept";"skos:exactMatch"
"PSH10851";"Quenching";"http://id.loc.gov/authorities/sh00006911#concept";"skos:exactMatch"
"PSH10853";"Tempering";"http://id.loc.gov/authorities/sh85133722#concept";"skos:exactMatch"
"PSH10875";"Pickling";"http://id.loc.gov/authorities/sh99005104#concept";"skos:exactMatch"
"PSH10880";"Galvanizing";"http://id.loc.gov/authorities/sh85052884#concept";"skos:exactMatch"
"PSH10883";"Coatings";"http://id.loc.gov/authorities/sh85027504#concept";"skos:exactMatch"
"PSH10898";"Servomechanisms";"http://id.loc.gov/authorities/sh85120366#concept";"skos:exactMatch"
"PSH10935";"Boilers";"http://id.loc.gov/authorities/sh85015343#concept";"skos:exactMatch"
"PSH10948";"Turbines";"http://id.loc.gov/authorities/sh85138718#concept";"skos:exactMatch"
"PSH11024";"Chassis";"http://id.loc.gov/authorities/sh99004971#concept";"skos:exactMatch"
"PSH11071";"Trailers";"http://id.loc.gov/authorities/sh85136804#concept";"skos:exactMatch"
"PSH11075";"Caravans";"http://id.loc.gov/authorities/sh85020065#concept";"skos:exactMatch"
"PSH11083";"Wheelchairs";"http://id.loc.gov/authorities/sh85146406#concept";"skos:exactMatch"
"PSH11084";"Buses";"http://id.loc.gov/authorities/sh85018245#concept";"skos:exactMatch"
"PSH11092";"Tractors";"http://id.loc.gov/authorities/sh85136466#concept";"skos:exactMatch"
"PSH11094";"Bicycles";"http://id.loc.gov/authorities/sh85013911#concept";"skos:exactMatch"
"PSH11096";"Motorcycles";"http://id.loc.gov/authorities/sh85087665#concept";"skos:exactMatch"
"PSH11097";"Scooters";"http://id.loc.gov/authorities/sh85118767#concept";"skos:exactMatch"
"PSH11103";"Hydrants";"http://id.loc.gov/authorities/sh85063291#concept";"skos:exactMatch"
"PSH11111";"Shipbuilding";"http://id.loc.gov/authorities/sh85121557#concept";"skos:exactMatch"
"PSH11116";"Tugboats";"http://id.loc.gov/authorities/sh85138492#concept";"skos:exactMatch"
"PSH11125";"Shipyards";"http://id.loc.gov/authorities/sh85121668#concept";"skos:exactMatch"
"PSH11126";"Docks";"http://id.loc.gov/authorities/sh85038703#concept";"skos:exactMatch"
"PSH11129";"Balloons";"http://id.loc.gov/authorities/sh00007728#concept";"skos:exactMatch"
"PSH11130";"Airships";"http://id.loc.gov/authorities/sh85002992#concept";"skos:exactMatch"
"PSH11141";"Helicopters";"http://id.loc.gov/authorities/sh85060007#concept";"skos:exactMatch"
"PSH11188";"Winches";"http://id.loc.gov/authorities/sh85146845#concept";"skos:exactMatch"
"PSH11194";"Escalators";"http://id.loc.gov/authorities/sh85044776#concept";"skos:exactMatch"
"PSH11220";"Crates";"http://id.loc.gov/authorities/sh85033779#concept";"skos:exactMatch"
"PSH11222";"Containers";"http://id.loc.gov/authorities/sh85031520#concept";"skos:exactMatch"
"PSH1126";"Roads";"http://id.loc.gov/authorities/sh85114487#concept";"skos:exactMatch"
"PSH11306";"Speedometers";"http://id.loc.gov/authorities/sh85126498#concept";"skos:exactMatch"
"PSH11316";"Swings";"http://id.loc.gov/authorities/sh85131263#concept";"skos:exactMatch"
"PSH1140";"Sidewalks";"http://id.loc.gov/authorities/sh85122320#concept";"skos:exactMatch"
"PSH11400";"Logistics";"http://id.loc.gov/authorities/sh00006447#concept";"skos:exactMatch"
"PSH11428";"Strategy";"http://id.loc.gov/authorities/sh85128514#concept";"skos:exactMatch"
"PSH11463";"Excavation";"http://id.loc.gov/authorities/sh85046104#concept";"skos:exactMatch"
"PSH1157";"Subways";"http://id.loc.gov/authorities/sh85129574#concept";"skos:exactMatch"
"PSH11576";"Leaching";"http://id.loc.gov/authorities/sh85075434#concept";"skos:exactMatch"
"PSH11588";"Centrifuges";"http://id.loc.gov/authorities/sh85021939#concept";"skos:exactMatch"
"PSH11591";"Art";"http://id.loc.gov/authorities/sh85007461#concept";"skos:exactMatch"
"PSH1165";"Airports";"http://id.loc.gov/authorities/sh85002960#concept";"skos:exactMatch"
"PSH1168";"Hangars";"http://id.loc.gov/authorities/sh85058741#concept";"skos:exactMatch"
"PSH11684";"Kitsch";"http://id.loc.gov/authorities/sh85072585#concept";"skos:exactMatch"
"PSH11692";"Portraits";"http://id.loc.gov/authorities/sh85105182#concept";"skos:exactMatch"
"PSH11693";"Self-portraits";"http://id.loc.gov/authorities/sh85119780#concept";"skos:exactMatch"
"PSH117";"Architecture";"http://id.loc.gov/authorities/sh85006611#concept";"skos:exactMatch"
"PSH11705";"Forgeries";"http://id.loc.gov/authorities/sh00005810#concept";"skos:exactMatch"
"PSH11719";"Sculpture";"http://id.loc.gov/authorities/sh85119004#concept";"skos:exactMatch"
"PSH11720";"Statues";"http://id.loc.gov/authorities/sh85127595#concept";"skos:exactMatch"
"PSH11728";"Gems";"http://id.loc.gov/authorities/sh85053712#concept";"skos:exactMatch"
"PSH11729";"Cameos";"http://id.loc.gov/authorities/sh85019125#concept";"skos:exactMatch"
"PSH11732";"Mosaics";"http://id.loc.gov/authorities/sh85087419#concept";"skos:exactMatch"
"PSH11733";"Painting";"http://id.loc.gov/authorities/sh00006877#concept";"skos:exactMatch"
"PSH11753";"Icons";"http://id.loc.gov/authorities/sh85064083#concept";"skos:exactMatch"
"PSH11754";"Initials";"http://id.loc.gov/authorities/sh85066417#concept";"skos:exactMatch"
"PSH11759";"Illustrations";"http://id.loc.gov/authorities/sh99001255#concept";"skos:exactMatch"
"PSH11760";"Calligraphy";"http://id.loc.gov/authorities/sh85018955#concept";"skos:exactMatch"
"PSH11772";"Silhouettes";"http://id.loc.gov/authorities/sh85122494#concept";"skos:exactMatch"
"PSH11788";"Dry-point";"http://id.loc.gov/authorities/sh85039808#concept";"skos:exactMatch"
"PSH11790";"Aquatint";"http://id.loc.gov/authorities/sh85006255#concept";"skos:exactMatch"
"PSH11791";"Lithography";"http://id.loc.gov/authorities/sh85077598#concept";"skos:exactMatch"
"PSH11797";"Collotype";"http://id.loc.gov/authorities/sh85028459#concept";"skos:exactMatch"
"PSH11807";"Antiques";"http://id.loc.gov/authorities/sh85005746#concept";"skos:exactMatch"
"PSH11814";"Design";"http://id.loc.gov/authorities/sh85037197#concept";"skos:exactMatch"
"PSH11833";"Masonry";"http://id.loc.gov/authorities/sh85081838#concept";"skos:exactMatch"
"PSH11843";"Photography";"http://id.loc.gov/authorities/sh00006943#concept";"skos:exactMatch"
"PSH11846";"Photographs";"http://id.loc.gov/authorities/sh85101195#concept";"skos:exactMatch"
"PSH11854";"Daguerreotype";"http://id.loc.gov/authorities/sh85035408#concept";"skos:exactMatch"
"PSH11855";"Slides";"http://id.loc.gov/authorities/sh99001781#concept";"skos:exactMatch"
"PSH11856";"Photomicrography";"http://id.loc.gov/authorities/sh85101386#concept";"skos:exactMatch"
"PSH11857";"Music";"http://id.loc.gov/authorities/sh85088762#concept";"skos:exactMatch"
"PSH11859";"Singing";"http://id.loc.gov/authorities/sh85122827#concept";"skos:exactMatch"
"PSH1186";"Waterways";"http://id.loc.gov/authorities/sh85145756#concept";"skos:exactMatch"
"PSH11862";"Intonation";"http://id.loc.gov/authorities/sh00005892#concept";"skos:exactMatch"
"PSH11864";"Harmony";"http://id.loc.gov/authorities/sh00005999#concept";"skos:exactMatch"
"PSH11869";"Conducting";"http://id.loc.gov/authorities/sh85030804#concept";"skos:exactMatch"
"PSH11889";"Choreography";"http://id.loc.gov/authorities/sh85024743#concept";"skos:exactMatch"
"PSH11892";"Play";"http://id.loc.gov/authorities/sh85103365#concept";"skos:exactMatch"
"PSH11893";"Opera";"http://id.loc.gov/authorities/sh85094900#concept";"skos:exactMatch"
"PSH11894";"Operetta";"http://id.loc.gov/authorities/sh85095031#concept";"skos:exactMatch"
"PSH11896";"Singspiel";"http://id.loc.gov/authorities/sh85122868#concept";"skos:exactMatch"
"PSH11905";"Ballet";"http://id.loc.gov/authorities/sh85011275#concept";"skos:exactMatch"
"PSH1191";"Canals";"http://id.loc.gov/authorities/sh85019433#concept";"skos:exactMatch"
"PSH11912";"Waxworks";"http://id.loc.gov/authorities/sh85145806#concept";"skos:exactMatch"
"PSH11913";"Carnivals";"http://id.loc.gov/authorities/sh85020382#concept";"skos:exactMatch"
"PSH11916";"Cinematography";"http://id.loc.gov/authorities/sh85026014#concept";"skos:exactMatch"
"PSH11931";"Television";"http://id.loc.gov/authorities/sh85133456#concept";"skos:exactMatch"
"PSH11937";"Broadcasting";"http://id.loc.gov/authorities/sh85017004#concept";"skos:exactMatch"
"PSH11940";"Science";"http://id.loc.gov/authorities/sh00007934#concept";"skos:exactMatch"
"PSH1195";"Locks";"http://id.loc.gov/authorities/sh00006445#concept";"skos:exactMatch"
"PSH11953";"Analysis";"http://id.loc.gov/authorities/sh2002006221#concept";"skos:exactMatch"
"PSH11954";"Synthesis";"http://id.loc.gov/authorities/sh2001009085#concept";"skos:exactMatch"
"PSH11955";"Evaluation";"http://id.loc.gov/authorities/sh00005674#concept";"skos:exactMatch"
"PSH11956";"Instruments";"http://id.loc.gov/authorities/sh99002257#concept";"skos:exactMatch"
